category_id,category_name,product_id,name,price,regular_price,sale_price,coupon_price,image_url
413,고정식행거,326388,튼튼한 무타공 5단 드레스룸 커튼 코너 행거 EO-S515C,175000,250000,175000,166250.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-492127302426688.jpg?w=640
413,고정식행거,1517859,무타공 옷걸이 6구 코트랙 빈티지 벽걸이행거 벽거치대 잠옷 모자 외투 가방걸이 앞치마,27800,39800,27800,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-168739726667649535.png/640/640
413,고정식행거,3466425,왕자 네오스페이스 베이직 3단 행거,50900,71900,50900,,https://prs.ohouse.com/apne2/any/uploads/productions/v1-365725733281920.jpg?w=640
413,고정식행거,326483,튼튼한 3단 무타공 고정 드레스룸 커튼 행거 EO-S313,160000,200000,160000,150000.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-489660523601984.jpg?w=640
413,고정식행거,1000001,스미스 3단 행거 3colors,52400,52400,52400,49780.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-168786083398278096.png/640/640
413,고정식행거,2868299,잔꽃패브릭 빈티지코트랙 유럽풍 지브리감성 벽행거 4size,32000,40000,32000,,https://prs.ohouse.com/apne2/any/uploads/productions/v1-375333039665216.jpg?w=640
413,고정식행거,301629,왕자 네오스페이스(어바웃 드레스룸 3P 밀폐기본형) 플레인,111900,126900,111900,108543.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1589243290_111517_1.jpg/640/640
413,고정식행거,305130,커튼형 4단 행거,107900,137800,107900,102505.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-167988523406720974.jpg/640/640
413,고정식행거,325929,튼튼한 무타공 7단 선반 행거 EOB-407M 드레스룸 시스템 수납,185000,246730,185000,175000.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-159065039516927417.jpg/640/640
413,고정식행거,302107,특허받은 고정식 튼튼한행거 5단 M 3colors,79900,85000,79900,74307.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-161277674874923002.jpg/640/640
413,고정식행거,818405,튼튼한 무타공 6단 고정식 코너 행거 EO-406C 드레스룸 인테리어,132700,179140,132700,126065.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-15650448019869_juo7i.jpg/640/640
413,고정식행거,513513,조절행거 3단 38mm 2colors,45900,50000,45900,42687.0,https://prs.ohou.se/apne2/any/uploads/productions/v1-318357580161152.jpg?w=640
413,고정식행거,551165,와이드 2단 행거 2colors,42800,42800,42800,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-168983421925807303.png/640/640
413,고정식행거,993962,스미스 4단 행거 3colors,58700,58700,58700,55765.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-168786124403916034.png/640/640
413,고정식행거,306330,왕자 네오스페이스 (베이직4단),52500,71900,52500,,https://prs.ohou.se/apne2/any/uploads/productions/v1-284322999992384.jpg?w=640
413,고정식행거,2822247,고정식 철제 벽행거 베란다 천장 틈새 행거 국내제작 3color 30size,13900,34000,13900,,https://prs.ohou.se/apne2/any/uploads/productions/v1-241687209021568.webp?w=640
413,고정식행거,326393,튼튼한 무타공 2단 원룸 자취방 커튼 행거 EO-S212A,126750,195000,126750,117878.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-473371198951424.jpg?w=640
413,고정식행거,4060969,콰이어트 그레인 03. 래더 랙 사다리행거,38900,49900,38900,35010.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-496009065005184.jpg?w=640
413,고정식행거,326476,튼튼한 4단 커튼 행거 EO-S314M 드레스룸 인테리어 고정 설치 선반,179200,236820,179200,170240.0,https://prs.ohouse.com/apne2/any/uploads/productions/v1-388361744752768.jpg?w=640
